id,y
0.0,66.81464979799878
1.0,69.14449135386444
2.0,83.52255990312638
3.0,70.64627543338086
4.0,73.4769010024757
5.0,77.10159230586738
6.0,59.148759133084994
7.0,67.39453640439027
8.0,67.83372947793632
9.0,59.47407013136814
10.0,75.86760739146186
11.0,62.41319868085634
12.0,60.01378274894278
13.0,74.74303902824155
14.0,67.74750545799844
15.0,63.31166077030542
16.0,72.97948523774745
17.0,65.19087140799654
18.0,72.29397686791063
19.0,74.52038665561177
20.0,77.19389426884806
21.0,69.68870342031246
22.0,82.42697845061363
23.0,71.77766777300808
24.0,78.43028816743916
25.0,75.63883061407337
26.0,74.5921251690039
27.0,61.79627186951598
28.0,76.40809770679527
29.0,79.18500113588999
30.0,66.34735663712819
31.0,67.16238015284766
32.0,78.47912690900475
33.0,71.83568293309148
34.0,64.25766847531351
35.0,74.48077630390272
36.0,78.01526903479485
37.0,80.85595479850721
38.0,62.06945947455746
39.0,71.67906824794113
40.0,71.78850864138525
41.0,62.026519984601926
42.0,79.08278221974571
43.0,67.12646482500202
44.0,69.37094273105964
45.0,62.16134485004899
46.0,74.98479471380871
47.0,69.83624149165664
48.0,75.43135819230427
49.0,57.92870479891776
50.0,59.06099064347984
51.0,58.16966764848733
52.0,64.91088436791324
53.0,80.68006176193799
54.0,57.150748823529035
55.0,75.82638303463452
56.0,69.32023732684426
57.0,72.88635621026741
58.0,81.28813397507668
59.0,62.248626011943955
60.0,76.02144768079368
61.0,57.014647894948254
62.0,57.727078248020455
63.0,61.42214557632281
64.0,62.90087513537292
65.0,72.14767045079365
66.0,74.0260042767108
67.0,76.14973951373287
68.0,64.52928880183569
69.0,64.5536667851595
70.0,65.84711130450205
71.0,77.78009917216049
72.0,79.15744062638386
73.0,78.89499771951876
74.0,52.16852488392696
75.0,81.83040324610893
76.0,73.87032151133786
77.0,71.20700622666425
78.0,82.10930193487351
79.0,59.207646046025175
80.0,61.23782757559818
81.0,75.44431550842799
82.0,60.72083650303484
83.0,73.97319791249524
84.0,65.42485084142977
85.0,66.4665491623915
86.0,67.33699609115882
87.0,63.76534399844354
88.0,66.97424810256572
89.0,78.83695334256576
90.0,65.47645381543819
91.0,71.36906342829697
92.0,83.31395938022483
93.0,72.78438729962063
94.0,80.9692274185454
95.0,78.9652750427354
96.0,73.30294910065435
97.0,70.0545133019167
98.0,77.38233028153509
99.0,65.03169745276294
100.0,76.46956158642817
101.0,73.59210953617108
102.0,66.88383473989215
103.0,63.498072866299395
104.0,62.972902074611774
105.0,60.841697973274655
106.0,80.53813549604197
107.0,68.1388563789142
108.0,76.0582440835432
109.0,66.11744957732041
110.0,77.88250624561425
111.0,73.58003928685007
112.0,77.28251412113293
113.0,77.64654953498912
114.0,61.65434876186505
115.0,60.5184662275825
116.0,62.28818716538611
117.0,77.54554600253044
118.0,75.62760249802706
119.0,64.61981626478617
120.0,62.036707806294146
121.0,61.63967952945046
122.0,81.26874229164066
123.0,79.4742629094529
124.0,70.79505546010638
125.0,65.83164710953476
126.0,71.28948115259338
127.0,72.79196093346518
128.0,59.41518779358778
129.0,55.03033568796556
130.0,67.14676040869563
131.0,71.63586678275503
132.0,78.59201566893819
133.0,75.33404638364574
134.0,76.27906794421146
135.0,64.40947705620972
136.0,68.98072232470527
137.0,53.71090258054656
138.0,73.57355597118922
139.0,81.99304917466233
140.0,63.29272954212985
141.0,75.75067650208098
142.0,76.20057286849577
143.0,79.03541292178964
144.0,68.83080222946326
145.0,79.87658441133473
146.0,60.42533220800338
147.0,72.7869238746251
148.0,74.67642672304088
149.0,70.83976928596496
150.0,60.199261834733264
151.0,56.22574498939651
152.0,60.99195955136143
153.0,69.94114704304565
154.0,65.18627499575226
155.0,64.69217515393572
156.0,70.16582134056743
157.0,71.61822600523594
158.0,65.1996493049608
159.0,72.7895113579892
160.0,75.17255018258165
161.0,76.00579740635023
162.0,76.8489463598077
163.0,59.32253501872434
164.0,80.14825163178016
165.0,77.04680012016138
166.0,80.04001680782646
167.0,61.93192291200398
168.0,65.95138858329614
169.0,79.24661468810575
170.0,70.2542259072479
171.0,58.53818200121631
172.0,71.8568170954466
173.0,67.91667700254621
174.0,73.60679533393517
175.0,78.1288329151114
176.0,61.24538162928313
177.0,73.10435012680989
178.0,77.80767170898069
179.0,74.1204208943231
180.0,72.51910523240086
181.0,59.50974565038554
182.0,61.73537512097803
183.0,69.43365423476212
184.0,61.370898022191724
185.0,75.99870024229293
186.0,68.7986668339207
187.0,66.39704943932318
188.0,80.82622633838227
189.0,66.0790178792256
190.0,69.57386981629446
191.0,67.63395904405411
192.0,80.02957848288504
193.0,69.72925850234923
194.0,76.33316819624986
195.0,61.8618636992269
196.0,73.57679329425908
197.0,60.51840073143245
198.0,68.79217551975727
199.0,72.52898478677261
200.0,61.79850464738479
201.0,62.92818800835501
202.0,57.127609105224536
203.0,69.14618661685276
204.0,70.31823611104154
205.0,72.77283507854341
206.0,64.18442243478714
207.0,77.71738051228819
208.0,69.09970717746185
209.0,80.16889870400828
210.0,63.92631784035472
211.0,66.50870431181937
212.0,66.05614142462827
213.0,65.0689716274923
214.0,65.1248163788999
215.0,78.97201662279174
216.0,66.36459987805509
217.0,64.64254682113545
218.0,81.18580188567081
219.0,63.084230197433754
220.0,76.59840767714583
221.0,69.37207385087314
222.0,75.90411597297606
223.0,74.05989950646322
224.0,81.17866147463701
225.0,57.97477045030807
226.0,80.25450249993891
227.0,70.61923112005506
228.0,82.20549711899773
229.0,53.00654527203178
230.0,60.23799721370885
231.0,65.61024063437723
232.0,68.38097635223998
233.0,71.05921365507405
234.0,64.40305762430452
235.0,64.54614998497628
236.0,80.23674931112201
237.0,64.83990009231626
238.0,75.93176844324671
239.0,69.50254299435959
240.0,78.14643041313391
241.0,61.71510254362532
242.0,71.88744958691329
243.0,62.79724131194198
244.0,75.62828805413083
245.0,77.09648843765392
246.0,62.77228595313949
247.0,71.13444314980686
248.0,73.84388315427539
249.0,70.10891692091597
250.0,59.93342490546813
251.0,62.191052328840776
252.0,71.8968172200115
253.0,71.68701078854916
254.0,71.42280763944751
255.0,76.36661632037732
256.0,59.47391245480392
257.0,78.81649146998969
258.0,62.264078337662994
259.0,68.28773383947575
260.0,72.90935783318584
261.0,64.62978525595727
262.0,78.99851029492982
263.0,75.58801181923387
264.0,73.78811147866291
265.0,76.36391063300574
266.0,80.95056442586007
267.0,61.5873025099712
268.0,64.68943465777717
269.0,70.08847523103803
270.0,74.64065314448811
271.0,61.2398828520689
272.0,79.62347011906994
273.0,76.22564885789063
274.0,84.53339524265134
275.0,53.075478122594205
276.0,57.13741341173203
277.0,59.04597397136863
278.0,79.43431406803676
279.0,64.43221353537544
280.0,69.1931890915957
281.0,63.62917727311469
282.0,75.13627558212848
283.0,77.06502845576404
284.0,59.805709127083844
285.0,79.08242816264818
286.0,67.70550191263038
287.0,63.296773481627795
288.0,60.19976685583027
289.0,60.700151213452656
290.0,69.47722276611248
291.0,76.0960377025538
292.0,76.98132941763943
293.0,63.01063300181767
294.0,63.94380191010177
295.0,53.75810799567308
296.0,69.544968692128
297.0,75.514191107928
298.0,77.2566897226169
299.0,70.1536518355168
300.0,79.04681224065531
301.0,74.56352850195535
302.0,77.30417758679728
303.0,53.88357264871993
304.0,71.90919740910988
305.0,67.1425269239654
306.0,67.9892301890932
307.0,70.58006901975779
308.0,71.0971584020066
309.0,66.41318966515256
310.0,73.94731493225105
311.0,64.5753829910628
312.0,78.78211022100035
313.0,73.03242224161083
314.0,60.106298312431626
315.0,68.2901530568728
316.0,58.2488201977379
317.0,58.326802662585
318.0,63.13625299021157
319.0,77.86654044077883
320.0,66.74446504491497
321.0,75.08929162667626
322.0,77.36675130496018
323.0,73.12442671077538
324.0,80.41073386552715
325.0,72.61109954859597
326.0,78.06198039771968
327.0,68.60606150748396
328.0,76.64262997184069
329.0,69.36500209326432
330.0,78.44377028697203
331.0,73.7033511080552
332.0,67.94416380565441
333.0,68.63127430968362
334.0,55.93831826410074
335.0,74.29295767213661
336.0,64.67922688095939
337.0,79.59278958963863
338.0,62.49661895921065
339.0,63.561082137619934
340.0,70.73635552234848
341.0,70.6334502155808
342.0,72.57013886390203
343.0,64.86318050829212
344.0,77.73768395047223
345.0,61.853844418628604
346.0,62.80349815323622
347.0,75.34001285339808
348.0,59.15884587337553
349.0,73.01032244138533
350.0,75.722561711356
351.0,66.78641989580302
352.0,75.87752674738734
353.0,81.82708488388829
354.0,72.78193090168047
355.0,60.764083090843314
356.0,62.697226997494624
357.0,79.01061966685003
358.0,73.44245013880196
359.0,66.47971676275465
360.0,60.95151176651098
361.0,82.0240986393533
362.0,76.92118625180309
363.0,59.31377480173289
364.0,76.98049571099767
365.0,81.3035371871483
366.0,66.38459029537817
367.0,69.93759554517568
368.0,63.02400195695468
369.0,77.93261278245897
370.0,66.90213652225755
371.0,72.18274449620428
372.0,64.86555900765504
373.0,53.350487458610296
374.0,77.9297705096363
375.0,60.57815523392101
376.0,74.18574917376971
377.0,77.06000436635142
378.0,77.74160538786447
379.0,68.76700977901356
380.0,73.8538113986637
381.0,79.5862862080575
382.0,73.77648962347097
383.0,78.94701814808819
384.0,71.03115687260691
385.0,74.39780009912485
386.0,65.95907902023633
387.0,70.84362235261145
388.0,66.34448796914636
389.0,66.30406456754999
390.0,66.4404194112409
391.0,73.99406683489823
392.0,72.16278375065794
393.0,60.01681407632223
394.0,64.1750549188089
395.0,79.93340103575173
396.0,78.96844114975498
397.0,73.68682556894878
398.0,65.96255326579406
399.0,67.54926531512878
400.0,70.03479839526584
401.0,66.05970072143403
402.0,80.4710500679238
403.0,69.78600485200586
404.0,61.6351509131304
405.0,76.42359709984534
406.0,71.18680865825635
407.0,81.60223509823838
408.0,74.90019331456084
409.0,70.15679282240202
410.0,75.41038958949214
411.0,82.96128973888996
412.0,75.12973730928717
413.0,78.3136024369348
414.0,63.00775039507796
415.0,62.92811530539166
416.0,62.54886180987366
417.0,80.83484291782398
418.0,67.55953231395533
419.0,82.81898756812205
420.0,72.1357218398385
421.0,75.67495311224448
422.0,74.3790874027619
423.0,82.26477001228373
424.0,66.07501542136767
425.0,83.71680088553438
426.0,60.233606997276645
427.0,66.24343209012821
428.0,68.48660340067454
429.0,64.45255021533997
430.0,61.147479529480066
431.0,59.21178751265872
432.0,54.6856645664503
433.0,79.77863148060993
434.0,66.3389580154539
435.0,80.26627933051829
436.0,64.74493663608726
437.0,75.45185681358876
438.0,77.71665527385387
439.0,72.15937717349692
440.0,75.22566251761165
441.0,78.83109479167753
442.0,73.61328666777248
443.0,58.37634390084192
444.0,69.3070948391542
445.0,81.78680610711208
446.0,60.753175589118236
447.0,72.68502379239965
448.0,61.8477031698672
449.0,66.633478766153
450.0,64.83772319052657
451.0,60.15403719181363
452.0,61.25151236013106
453.0,68.32175815414091
454.0,77.987437941852
455.0,61.79533507815628
456.0,73.98074850191405
457.0,77.40902739238939
458.0,60.14695466522701
459.0,73.40938160673406
460.0,64.5989455070912
461.0,66.63275275237365
462.0,66.80498091289068
463.0,73.33862480425807
464.0,70.72428786792382
465.0,59.01343697971768
466.0,62.583021302028804
467.0,77.33810671632835
468.0,62.70182028887423
469.0,80.37597958696281
470.0,64.23512012874468
471.0,63.03402314581432
472.0,75.6540265811979
473.0,79.93889497467839
474.0,79.57208639711317
475.0,77.87869777352043
476.0,72.4912581316116
477.0,76.39025328433064
478.0,63.884231647404754
479.0,81.31382031120104
480.0,61.66297906848167
481.0,66.19100024698214
482.0,77.34565250507502
483.0,85.9446175988029
484.0,58.474425475853245
485.0,74.99766149708306
486.0,76.05836593197188
487.0,60.83425230433679
488.0,66.69662732268942
489.0,79.18740549181477
490.0,79.03318157014456
491.0,68.36459498541917
492.0,78.26926995133971
493.0,61.65971070708001
494.0,59.39296854164103
495.0,64.27830928546146
496.0,69.5322337196524
497.0,71.22995819782469
498.0,74.49144100488824
499.0,74.33431418367736
500.0,60.339593529540444
501.0,69.75933757776583
502.0,59.90741948559964
503.0,68.36268670089233
504.0,77.49591647306909
505.0,68.08772597368704
506.0,79.3833143107977
507.0,68.364083592037
508.0,65.57894780388432
509.0,65.92791060386791
510.0,71.23337547896422
511.0,60.768643804858065
512.0,80.94180013488896
513.0,54.998823089415644
514.0,61.33693876818345
515.0,69.2021190645076
516.0,67.20750418915122
517.0,71.95300986756011
518.0,63.718223651793544
519.0,74.78154309633175
520.0,74.53636914872986
521.0,70.23283234248899
522.0,61.90964298673891
523.0,80.01607227509956
524.0,82.19595629194423
525.0,77.87884001134407
526.0,55.135887784266814
527.0,61.709011788107595
528.0,69.65569320049435
529.0,78.41114130751099
530.0,62.359481801785776
531.0,71.63044775270785
532.0,80.37226063598517
533.0,71.00507029931686
534.0,66.7882507562266
535.0,68.47089004064996
536.0,65.48220510025752
537.0,77.37801563800889
538.0,77.27992721530208
539.0,59.595244310635934
540.0,56.500890987196165
541.0,73.94736965740611
542.0,58.608316769074044
543.0,75.19738850609858
544.0,72.62106398858936
545.0,79.65761628047605
546.0,72.0114699626426
547.0,65.13002999485268
548.0,61.31646448827403
549.0,63.69388053220832
550.0,78.35107744140609
551.0,73.22803046456896
552.0,77.29373585174433
553.0,68.70655144345157
554.0,77.0772245899772
555.0,64.02275178756884
556.0,74.98597634934063
557.0,63.06667490288833
558.0,69.21676518561603
559.0,67.79394915922751
560.0,54.368127409907004
561.0,70.93946320519272
562.0,78.72003911526706
563.0,65.01535394975376
564.0,72.10411392305026
565.0,65.73672274325043
566.0,69.29687489650225
567.0,75.40886571675046
568.0,63.6007072883448
569.0,65.28040048791559
570.0,63.37880705870602
571.0,77.06435517414091
572.0,66.5679551904552
573.0,70.20049182410902
574.0,72.98893136748201
575.0,72.46612952639505
576.0,74.01507821277124
577.0,72.46732862254149
578.0,74.13864626504854
579.0,57.10453322541382
580.0,64.80393081860359
581.0,62.422252553230045
582.0,77.55039968122439
583.0,72.13528936772198
584.0,73.26599860161409
585.0,65.14759904863807
586.0,75.51197832293721
587.0,55.44792447827695
588.0,71.69328723653562
589.0,70.42123355305255
590.0,73.12127911072541
591.0,70.52131841964221
592.0,57.24829516231405
593.0,79.0701794792157
594.0,68.16272284325814
595.0,70.23957591896077
596.0,57.73062152928623
597.0,66.42562430871907
598.0,73.54389519908584
599.0,74.9766935963419
600.0,59.46656784721522
601.0,72.04498751332257
602.0,68.09850693808117
603.0,66.8390320487042
604.0,68.70180835136577
605.0,73.82849454339011
606.0,72.80860379070937
607.0,58.52933525624154
608.0,68.94562563674288
609.0,62.410242320971925
610.0,59.831501391932875
611.0,61.88086187901274
612.0,60.61085952314539
613.0,69.23457608221514
614.0,62.05315378708317
615.0,79.9745678479254
616.0,77.42860008786344
617.0,73.0240749217268
618.0,80.06217745921197
619.0,68.20426897207727
620.0,73.02111374681878
621.0,67.08301974708147
622.0,74.84781554986651
623.0,63.715097067823145
624.0,72.20942003775463
625.0,82.62050493339916
626.0,64.82676992992356
627.0,61.31113151635899
628.0,70.58441270511265
629.0,72.5979538243106
630.0,65.50600161070166
631.0,61.69520083009315
632.0,64.1714255151923
633.0,66.85805490610248
634.0,64.44851388375007
635.0,64.45746610603953
636.0,72.65211792502905
637.0,63.415883341411416
638.0,74.83860950278135
639.0,72.39992104923049
640.0,57.96642916971855
641.0,71.43212198089539
642.0,75.85367927790627
643.0,69.26074582372999
644.0,55.901660793715465
645.0,59.84202304734753
646.0,82.14502253124141
647.0,56.54354056588614
648.0,65.72930969579383
649.0,78.46446255601313
650.0,68.44803975631896
651.0,74.06720468062537
652.0,63.771419102035125
653.0,66.77891290157464
654.0,62.97269934959752
655.0,61.47275175519408
656.0,75.50039041269034
657.0,59.58022762852306
658.0,76.00274092290324
659.0,71.8489084471795
660.0,74.89921624820538
661.0,65.11421692687902
662.0,79.09083003115045
663.0,71.1137018260058
664.0,63.48731661227866
665.0,71.16831573757
666.0,58.77458750609867
667.0,75.66380801668116
668.0,73.01438457843251
669.0,79.00660433125952
670.0,71.91797864919675
671.0,54.1663227468771
672.0,76.87142379192835
673.0,63.17203122006197
674.0,77.64382687725657
675.0,66.12931674256716
676.0,55.53255372691452
677.0,73.10777010642977
678.0,74.84373528806613
679.0,80.58272691599703
680.0,62.00840195969825
681.0,62.102178579324075
682.0,75.7257853138833
683.0,68.81668095031186
684.0,65.03384051636766
685.0,62.56765887916502
686.0,74.16414779496183
687.0,61.242132365098136
688.0,60.578146483952565
689.0,58.22610477543383
690.0,71.7217456924263
691.0,71.80177169417227
692.0,79.6471169752404
693.0,67.49702903239385
694.0,61.64323546910763
695.0,61.19242237932069
696.0,79.35985969746312
697.0,75.4263854507995
698.0,60.87696058140305
699.0,79.47338309751399
700.0,74.06317809956634
701.0,77.56093528155849
702.0,77.44180677343162
703.0,61.61236160633129
704.0,67.96195415216307
705.0,77.91576991582235
706.0,79.5913864569098
707.0,70.93943788176718
708.0,81.41232388676784
709.0,69.73839238365126
710.0,71.97814366787671
711.0,54.065497080512145
712.0,62.753529427001865
713.0,71.51037735665969
714.0,59.90018474629909
715.0,52.399406244268754
716.0,63.22650162853769
717.0,68.39743018493026
718.0,72.53978688020277
719.0,65.63463341916969
720.0,60.90177487053677
721.0,77.61056372168939
722.0,69.8136099177059
723.0,73.75961467581429
724.0,66.04166945344087
725.0,73.90321231807876
726.0,69.40764181823972
727.0,61.45804880929102
728.0,72.79764391467715
729.0,68.62538092327499
730.0,61.00752720260023
731.0,73.02365337988891
732.0,63.4085531917738
733.0,67.86913952465768
734.0,71.50903989022268
735.0,66.1074118047489
736.0,68.51466897281952
737.0,73.39784436616635
738.0,64.14815157306221
739.0,75.7839397100089
740.0,68.57585529577557
741.0,67.46303185899698
742.0,81.31303404075182
743.0,69.85785592450316
744.0,55.57547385699443
745.0,70.34208151034407
746.0,68.26922472709607
747.0,66.90535923760706
748.0,79.97197857557228
749.0,68.28839185567979
750.0,66.2810251185051
751.0,62.7987716041389
752.0,64.729956935066
753.0,69.24780997863036
754.0,73.27087164264101
755.0,75.57613510979843
756.0,76.72231002261478
757.0,69.76796930598911
758.0,72.834682893924
759.0,56.69405571555073
760.0,66.0584377325628
761.0,62.71532171579257
762.0,70.38284765094487
763.0,73.56183020113286
764.0,71.21357832224363
765.0,80.52179031116488
766.0,79.9827361869679
767.0,55.56509334697844
768.0,65.95796545424004
769.0,60.62060413120607
770.0,78.57384275165815
771.0,68.31854171248186
772.0,61.747550884689964
773.0,78.30715303267151
774.0,72.56982046463165
775.0,70.90583999482612
